tz,electric_power
2018-09-06 07:30:00,0.5795396873649223
2018-09-06 08:30:00,0.6143548468648188
2018-09-06 09:30:00,0.6001481885503082
2018-09-06 10:30:00,0.6219769142647147
2018-09-06 11:30:00,0.6375568270801852
2018-09-06 12:30:00,0.6433835646184414
2018-09-06 13:30:00,0.6386560784599764
2018-09-06 14:30:00,0.6339149042356897
2018-09-06 15:30:00,0.5710764500025807
2018-09-06 16:30:00,0.3404040025185795
2018-09-06 17:30:00,0.3161499336413387
2018-09-06 18:30:00,0.7176108386159332
2018-09-06 19:30:00,0.9363411479127186
2018-09-06 20:30:00,0.41495946218140745
2018-09-06 21:30:00,0.22008188439810494
2018-09-06 22:30:00,0.21960433168773008
2018-09-06 23:30:00,0.23352266438986957
2018-09-07 00:30:00,0.20661072109359413
